session_uuid,session_id,employee_uuid,employee_id,department,role,device_id,browser,operating_system,office_location,login_method,remote_session,day_of_week,start_time,end_time,duration_seconds,risk_score,is_anomalous,attack_type
42c85e02-447b-4679-8356-998d007d82bc,SES-011369,a4f73a30-17a1-4a60-855e-6efb1de20f2d,EMP-0179,Engineering,Engineering Manager,DEV-0318,Chrome,Windows,Tokyo,Office,False,Friday,2026-06-26 10:43:53,2026-06-26 11:06:29,1356.32,0.00,False,None
2ad74243-9a45-4932-a3a6-ec5392cd6b6a,SES-011370,12fc7a87-a470-4d48-9128-b9b1f8ede0ca,EMP-0033,Sales,Sales Director,DEV-0059,Chrome,Windows,Tokyo,VPN,True,Friday,2026-06-26 10:43:57,2026-06-26 12:40:17,6980.96,0.00,False,None
e6b43651-a4e6-4ec6-9a8f-53e337b9b5c2,SES-011371,8d85ddf1-c309-4f28-be0d-40b469498671,EMP-0173,IT,Systems Administrator,DEV-0309,Chrome,macOS,London,VPN,True,Friday,2026-06-26 10:45:06,2026-06-26 11:43:18,3492.87,0.00,False,None
b45bf998-9134-4a93-a157-f020fc0fa0ce,SES-011372,18407642-9404-4909-981c-a1a0b7bba2aa,EMP-0140,Sales,Sales Manager,DEV-0245,Chrome,Windows,London,Office,False,Friday,2026-06-26 10:47:29,2026-06-26 12:07:11,4782.39,0.00,False,None
9ed0763b-6db9-49c7-9460-a15ced4d9d64,SES-011373,2a65bae3-ddaf-4233-96a9-e518a55ac92f,EMP-0159,HR,HR Coordinator,DEV-0279,Chrome,Windows,Munich,Office,False,Friday,2026-06-26 10:47:58,2026-06-26 11:46:17,3499.85,0.00,False,None
cc955ab7-913d-426e-9791-d91be6ce3c4f,SES-011374,2bacf712-d6a9-49e8-86d8-95e5219b606d,EMP-0095,HR,HR Coordinator,DEV-0168,Chrome,Windows,New York,Office,False,Friday,2026-06-26 10:48:57,2026-06-26 12:37:31,6514.79,0.00,False,None
f0f57e22-904c-4d41-8484-d1b7d1cdd9c2,SES-011375,060edf5b-3911-4497-ba43-b2badf0f06cb,EMP-0006,IT,Helpdesk Support,DEV-0011,Firefox,Linux,Tokyo,Office,False,Friday,2026-06-26 10:51:10,2026-06-26 11:28:16,2226.80,0.00,False,None
24b3de8d-52c6-4af5-88bd-72949fd0b141,SES-011376,20d4ba18-93a0-4478-800b-19de38db128d,EMP-0092,Marketing,Marketing Coordinator,DEV-0165,Chrome,macOS,Munich,VPN,True,Friday,2026-06-26 10:51:11,2026-06-26 11:14:00,1369.11,0.00,False,None
1c534750-889d-4c18-931f-da4ad2e000c9,SES-011377,922bda48-2a7c-49e9-97a7-e7b188c62063,EMP-0112,Sales,Sales Director,DEV-0196,Chrome,Windows,San Francisco,Office,False,Friday,2026-06-26 10:52:57,2026-06-26 12:29:10,5773.95,0.00,False,None
6421b46c-98b7-411e-a581-41f61ee82049,SES-011378,45b1ed25-f153-4ae8-a70a-cc5cb321bf21,EMP-0014,Engineering,Architect,DEV-0024,Firefox,Windows,Munich,Office,False,Friday,2026-06-26 10:53:29,2026-06-26 11:25:05,1896.27,0.00,False,None
dbfaef25-4df6-4ac4-9034-4e388f7c4b28,SES-011379,4f2c386f-627b-4edd-8d7f-937140c37cbc,EMP-0143,Finance,Treasurer,DEV-0249,Chrome,Windows,New York,Office,False,Friday,2026-06-26 10:56:39,2026-06-26 12:25:43,5344.16,0.00,False,None
e8375ec3-c581-4bc7-bdc5-a2614dcdfd7b,SES-011380,e45a87e8-039a-4ed5-b337-b2615f8392d5,EMP-0072,HR,HR Specialist,DEV-0128,Chrome,Windows,Munich,VPN,True,Friday,2026-06-26 10:59:31,2026-06-26 12:13:35,4444.51,0.00,False,None
8036942a-0f11-4f1b-bec8-a087d6e87766,SES-011381,04e25132-1b9e-45f9-9d41-9a675c375254,EMP-0104,Sales,Sales Manager,DEV-0183,Chrome,Android,Tokyo,Office,False,Friday,2026-06-26 10:59:42,2026-06-26 12:16:25,4603.35,0.00,False,None
a792ef40-ba9c-4467-af4c-ccee6063a367,SES-011382,16e6e5c0-c4cb-494f-a86e-8e630f25477d,EMP-0039,Finance,Finance Analyst,DEV-0069,Chrome,Windows,Munich,Office,False,Friday,2026-06-26 11:00:19,2026-06-26 11:57:20,3421.34,0.00,False,None
3e70b7ed-b795-4fb4-ae97-36c37ccd6c9a,SES-011383,bdce7f65-1a0a-4680-ba42-156e972ec23e,EMP-0137,IT,Helpdesk Support,DEV-0240,Safari,macOS,New York,VPN,True,Friday,2026-06-26 11:02:52,2026-06-26 11:57:33,3281.68,0.00,False,None
ad4af151-9b23-42a6-9a10-3afbc6ef23ad,SES-011384,f6dbb2b6-b993-4f63-86b1-8d94324bcc3d,EMP-0080,Sales,Account Executive,DEV-0141,Chrome,Android,London,Office,False,Friday,2026-06-26 11:02:59,2026-06-26 11:44:50,2511.00,100.00,True,Lateral Movement
eeaeb1db-f2b6-41c8-bc43-21158257ace2,SES-011385,6f4a454f-efca-47ae-b17e-4a71eb22ec1d,EMP-0116,Finance,Treasurer,DEV-0202,Chrome,macOS,New York,Office,False,Friday,2026-06-26 11:05:00,2026-06-26 12:12:13,4033.88,0.00,False,None
367495f0-f96b-4e34-a096-2814d40e1229,SES-011386,d2a5d216-314b-4d36-9516-235984362fc7,EMP-0157,Sales,Sales Manager,DEV-0274,Edge,Windows,Tokyo,VPN,True,Friday,2026-06-26 11:06:14,2026-06-26 12:47:31,6077.36,0.00,False,None
8ad28717-fe6d-4c0a-9f93-398cfb778951,SES-011387,0463750e-4964-4b96-ba3c-1628892621df,EMP-0046,IT,IT Director,DEV-0082,Firefox,macOS,Tokyo,VPN,True,Friday,2026-06-26 11:06:24,2026-06-26 11:42:00,2136.43,0.00,False,None
b933ec40-f6b3-4dba-8e72-e42d415d3f50,SES-011388,329fc417-1081-4d45-bf45-f8a20594b24f,EMP-0061,Engineering,Engineering Manager,DEV-0106,Firefox,Linux,San Francisco,VPN,True,Friday,2026-06-26 11:06:43,2026-06-26 12:18:24,4301.85,0.00,False,None
c37f19c0-df6d-4038-b393-d606cdc31bd6,SES-011389,f143e545-6e6b-44b9-87ef-2ba8b45a6ab3,EMP-0065,Finance,Finance Analyst,DEV-0116,Chrome,Windows,Munich,Office,False,Friday,2026-06-26 11:07:32,2026-06-26 11:35:23,1671.07,0.00,False,None
dccf2a96-5780-4000-ad59-dcfb99e5af40,SES-011390,2f4dd219-186b-4880-ab54-5a15669d01ff,EMP-0040,Marketing,Marketing Specialist,DEV-0073,Chrome,macOS,Tokyo,Office,False,Friday,2026-06-26 11:08:22,2026-06-26 12:39:03,5441.38,0.00,False,None
d3b3a7fa-2215-4389-9faf-986ee91a1936,SES-011391,de703b72-f8f5-4a26-9924-c644af527666,EMP-0068,Sales,Account Executive,DEV-0121,Chrome,macOS,San Francisco,VPN,True,Friday,2026-06-26 11:09:11,2026-06-26 11:56:45,2854.93,0.00,False,None
3de05cf7-9386-4487-a1ee-13faed76f4c8,SES-011392,d1128bb8-e7b2-4f91-adbd-2e33ef6e9295,EMP-0152,Engineering,Engineering Manager,DEV-0266,Chrome,Windows,San Francisco,VPN,True,Friday,2026-06-26 11:10:58,2026-06-26 11:42:21,1883.16,0.00,False,None
7b176368-77ed-4f96-9cdf-2b0a560735c4,SES-011393,0075d3d5-ba94-4a66-ad7e-4a452099e71f,EMP-0064,IT,IT Director,DEV-0112,Chrome,Windows,Tokyo,Office,False,Friday,2026-06-26 11:11:22,2026-06-26 12:25:38,4456.71,0.00,False,None
b8e85e50-f460-487a-8f6b-1f9784866579,SES-011394,5b0334d8-0f4d-4c40-8f5f-9707a008ac20,EMP-0098,Finance,Finance Analyst,DEV-0171,Chrome,Windows,Munich,VPN,True,Friday,2026-06-26 11:14:25,2026-06-26 12:13:51,3566.37,0.00,False,None
cabffa05-42d1-457b-93d5-000d400a97bc,SES-011395,2005dd7e-166f-419a-8d7a-e829cdfcef75,EMP-0151,HR,Recruiter,DEV-0265,Edge,Windows,New York,VPN,True,Friday,2026-06-26 11:15:23,2026-06-26 12:39:54,5071.65,0.00,False,None
fc3a18ab-c693-4360-b479-df35d6348064,SES-011396,1a89b71e-a0d5-42c8-a837-fe68bba205ca,EMP-0030,Marketing,Marketing Manager,DEV-0054,Chrome,Windows,San Francisco,VPN,True,Friday,2026-06-26 11:15:31,2026-06-26 12:57:00,6089.04,0.00,False,None
7f965bec-7e18-458c-b645-ba018e5e9251,SES-011397,9b4e2c24-9479-41e6-8927-7d9b6e0d2648,EMP-0007,HR,HR Specialist,DEV-0013,Chrome,Windows,Tokyo,VPN,True,Friday,2026-06-26 01:15:44,2026-06-26 02:37:38,4914.00,40.00,True,Off-hours Access
e4833bf3-bcc8-48c2-bc51-6f6209c29808,SES-011398,75ac0819-714b-4c03-a057-97cfda55f825,EMP-0138,Engineering,Software Engineer,DEV-0242,Firefox,Linux,New York,Office,False,Friday,2026-06-26 11:18:02,2026-06-26 12:42:51,5089.78,0.00,False,None
3f4877b7-2ca7-48b4-87a0-e06a289a8f97,SES-011399,f52ef4a6-ac6c-4e1b-b08d-f0942f64672f,EMP-0136,Engineering,Software Engineer,DEV-0238,Firefox,Linux,San Francisco,Office,False,Friday,2026-06-26 11:19:44,2026-06-26 12:18:01,3497.26,0.00,False,None
747c4d54-5720-41a6-a984-5c42bb6d1505,SES-011400,14eed987-95e7-46e4-813e-84bd5aff4594,EMP-0150,Sales,Sales Representative,DEV-0263,Chrome,Windows,New York,Office,False,Friday,2026-06-26 11:21:10,2026-06-26 12:47:29,5179.91,0.00,False,None
f49f5ae9-c291-4a80-87ce-befdd6dc248a,SES-011401,6a478ddf-c1ee-4d7a-a428-185a461de017,EMP-0124,Finance,Finance Analyst,DEV-0218,Chrome,macOS,London,VPN,True,Friday,2026-06-26 11:22:11,2026-06-26 12:28:08,3957.00,80.00,True,Insider Drift
61ccf3e2-cf0c-423e-9f09-1f267a5919b7,SES-011402,b3da5808-756e-467d-acab-8b695ba37cb5,EMP-0100,Finance,Finance Director,DEV-0174,Chrome,Windows,New York,Office,False,Friday,2026-06-26 11:24:24,2026-06-26 12:39:58,4534.99,0.00,False,None
9737df73-7370-44c8-87ac-1061f934d1c3,SES-011403,89a2688b-12c1-46e0-9998-5f15ff002d4d,EMP-0004,Finance,Finance Analyst,DEV-0008,Firefox,Windows,Munich,VPN,True,Friday,2026-06-26 11:24:37,2026-06-26 11:46:15,1298.83,0.00,False,None
8982c743-56e2-413f-9570-56d34b4f64a0,SES-011404,609cfe40-c5bc-4449-8c75-4a170131c601,EMP-0174,Engineering,QA Engineer,DEV-0310,Firefox,Linux,San Francisco,VPN,True,Friday,2026-06-26 11:24:59,2026-06-26 12:25:07,3608.30,0.00,False,None
45dcda47-e49f-4b3c-904a-12fa07c6fe35,SES-011405,821df2cf-d9fc-43b8-a05f-9619df73321d,EMP-0168,Engineering,Architect,DEV-0298,Chrome,Linux,Tokyo,VPN,True,Friday,2026-06-26 11:26:06,2026-06-26 11:36:06,600.00,0.00,False,None
47749c5a-2d71-4dcc-8484-b0374fb0238c,SES-011406,d756ba9c-c64c-4647-9ea7-017cb89f7039,EMP-0037,Finance,Finance Director,DEV-0065,Chrome,Windows,San Francisco,Office,False,Friday,2026-06-26 11:27:42,2026-06-26 12:31:11,3809.29,0.00,False,None
17ddcc11-9729-4aaa-8edb-53233338b623,SES-011407,22f3f068-7c0f-449d-8274-0f73f3abea0d,EMP-0052,Engineering,QA Engineer,DEV-0094,Chrome,Linux,Tokyo,Office,False,Friday,2026-06-26 11:28:27,2026-06-26 12:27:02,3515.68,0.00,False,None
be576452-0bbc-4908-85a9-2292182b5169,SES-011408,fe2bd987-5fdc-4bbf-ab9c-d71cf6ba745b,EMP-0042,IT,Security Analyst,DEV-0076,Firefox,Linux,Tokyo,Office,False,Friday,2026-06-26 11:29:59,2026-06-26 11:57:54,1675.83,0.00,False,None
a71a530c-01ce-47e6-8731-7eda9f654b47,SES-011409,6906d118-6f75-43b2-9818-61124cdedddb,EMP-0141,Finance,Treasurer,DEV-0246,Chrome,Windows,New York,VPN,True,Friday,2026-06-26 11:30:19,2026-06-26 13:15:22,6303.06,0.00,False,None
445dab99-8ec5-4c7f-8cda-ee1985b62f57,SES-011410,7807c947-02c2-4367-874d-8df088f7f097,EMP-0118,IT,Security Analyst,DEV-0207,Chrome,Linux,Munich,Office,False,Friday,2026-06-26 11:31:31,2026-06-26 13:08:15,5804.33,0.00,False,None
88f75d02-3b82-4856-95ba-12af5ad5b7c3,SES-011411,97b027ce-4fe5-413b-a5e8-c1983c10316d,EMP-0139,Sales,Sales Representative,DEV-0244,Chrome,iOS,New York,Office,False,Friday,2026-06-26 11:31:54,2026-06-26 12:34:09,3735.94,0.00,False,None
7b83e778-944f-498b-bd49-6871d2108295,SES-011412,7c0a8f90-9b54-4227-bbca-7ff671be0c72,DEV-AGENT-0007,IT,IoT Sensor Agent,DEV-AGENT-0007,Chrome,Linux,New York,Office,False,Friday,2026-06-26 11:33:02,2026-06-26 11:43:02,600.00,0.00,False,None
7a5d9530-79ee-4c15-91c7-54e5abc33734,SES-011413,ceb81f9d-7914-4120-88dc-d19f3e351128,EMP-0002,Engineering,Engineering Manager,DEV-0004,Chrome,Linux,San Francisco,Office,False,Friday,2026-06-26 11:33:21,2026-06-26 13:08:36,5715.07,0.00,False,None
37ef0f0a-3656-4809-a72e-b9bcc1c5c50b,SES-011414,421becca-0f60-40f3-bef7-24105528dc45,EMP-0121,Engineering,DevOps Engineer,DEV-0212,Chrome,Linux,San Francisco,Office,False,Friday,2026-06-26 11:33:41,2026-06-26 13:12:49,5948.91,0.00,False,None
700800bc-7b28-42a4-b69c-494425e44331,SES-011415,d60bf603-a750-450e-9bad-52a8a976dc4d,EMP-0073,Engineering,Software Engineer,DEV-0129,Chrome,macOS,New York,VPN,True,Friday,2026-06-26 11:36:31,2026-06-26 12:38:43,3732.13,0.00,False,None
5857680f-c6af-4ed9-bb1d-39dac66a1375,SES-011416,bef59fe6-ff23-4d5f-aced-d15d58007c02,EMP-0012,Engineering,Architect,DEV-0021,Chrome,Linux,London,Office,False,Friday,2026-06-26 11:37:58,2026-06-26 12:44:19,3981.22,0.00,False,None
04e75d65-9236-4659-b231-10f2fbd74d76,SES-011417,9134c0b7-6f73-473b-baee-bacdc8c8ccf9,EMP-0115,Sales,Sales Manager,DEV-0201,Chrome,macOS,Munich,Office,False,Friday,2026-06-26 11:40:05,2026-06-26 13:38:58,7133.40,0.00,False,None
3e463ae0-d902-436a-9627-ff2d7743ce28,SES-011418,06b4ed27-2f4b-4be8-a1ac-fdb51b555f6d,EMP-0106,Sales,Sales Manager,DEV-0186,Chrome,Windows,Munich,VPN,True,Friday,2026-06-26 11:40:33,2026-06-26 13:06:16,5143.00,0.00,False,None
0f1bcb18-4bfd-465e-b467-65cb97733a6b,SES-011419,af4637b3-c9a6-4c37-b507-8c5dcb62f5b6,EMP-0128,Sales,Sales Representative,DEV-0224,Chrome,Android,Munich,Office,False,Friday,2026-06-26 11:40:34,2026-06-26 12:59:13,4719.72,0.00,False,None
2ae1407f-9013-46bc-8f05-20084838b375,SES-011420,821df2cf-d9fc-43b8-a05f-9619df73321d,EMP-0168,Engineering,Architect,DEV-0298,Chrome,Linux,Tokyo,Office,False,Friday,2026-06-26 11:42:18,2026-06-26 12:00:30,1092.00,100.00,True,USB Data Theft
30ed211e-a759-4d16-b72c-0e498da9bdf8,SES-011421,0769165f-e746-4cb9-8ca9-cf07b1aa0f6a,EMP-0017,IT,Systems Administrator,DEV-0030,Chrome,Linux,London,Office,False,Friday,2026-06-26 11:44:45,2026-06-26 13:09:50,5105.02,0.00,False,None
ccc76821-bf77-47e5-9164-e872632b01bc,SES-011422,c34b9fbb-8d4a-45b8-951a-c8ea585a0afa,EMP-0016,IT,IT Director,DEV-0028,Safari,iOS,Tokyo,Office,False,Friday,2026-06-26 11:44:59,2026-06-26 12:12:22,1643.83,0.00,False,None
26eaecc6-97d6-4717-a9f0-737fc7543d64,SES-011423,b3e6f4c6-d428-4f6c-89aa-429334a0dcd4,EMP-0082,HR,HR Director,DEV-0144,Chrome,Windows,New York,Office,False,Friday,2026-06-26 11:46:04,2026-06-26 12:24:50,2326.61,0.00,False,None
9dfe787e-3146-4c52-a1a2-7fe73691b8df,SES-011424,5c9deee0-b42a-4456-8736-5a84725e134d,EMP-0041,Engineering,Software Engineer,DEV-0074,Chrome,Linux,Munich,Office,False,Friday,2026-06-26 11:46:39,2026-06-26 13:37:16,6637.78,0.00,False,None
3443f842-f25e-4bc9-a99d-ffd0f6328fc0,SES-011425,45b1ed25-f153-4ae8-a70a-cc5cb321bf21,EMP-0014,Engineering,Architect,DEV-0025,Firefox,macOS,Munich,VPN,True,Friday,2026-06-26 11:49:55,2026-06-26 12:28:23,2308.52,0.00,False,None
a15dc7f5-a50d-4651-a57e-837551777545,SES-011426,027e789c-ce40-483b-b915-ad7e2648c819,EMP-0093,Marketing,Marketing Specialist,DEV-0166,Chrome,macOS,Tokyo,Office,False,Friday,2026-06-26 11:52:26,2026-06-26 12:52:32,3606.95,0.00,False,None
d556a571-7b5a-4fbf-b712-86a34d3ef22e,SES-011427,8909b003-9136-4530-9f07-33df7b68b323,EMP-0122,Finance,Treasurer,DEV-0213,Chrome,macOS,London,Office,False,Friday,2026-06-26 11:53:37,2026-06-26 13:10:18,4601.09,0.00,False,None
1be33f02-3b95-4f8a-8a51-42614c8b5659,SES-011428,c14565c7-5d98-4115-b05e-eefe8ece1128,EMP-0036,Marketing,Marketing Specialist,DEV-0063,Chrome,macOS,San Francisco,Office,False,Friday,2026-06-26 11:54:05,2026-06-26 12:20:22,1577.09,0.00,False,None
91cf6c3c-d9f2-4455-b19e-b1a3709f55ba,SES-011429,d5c0244d-3735-462d-8184-3b0304dd7054,EMP-0029,Sales,Account Executive,DEV-0052,Chrome,Android,Munich,Office,False,Friday,2026-06-26 11:54:19,2026-06-26 12:09:20,901.00,80.00,True,Insider Drift
24ed4214-36fa-4f0a-aea0-fc8bcaefe4c0,SES-011430,c1235c91-76c5-40dc-be7e-7419a0c14035,EMP-0025,Sales,Sales Director,DEV-0046,Chrome,Android,Munich,Office,False,Friday,2026-06-26 11:54:37,2026-06-26 13:29:14,5677.85,0.00,False,None
795656d7-4499-49e9-af4d-fcb9deecb903,SES-011431,266bf2ea-eb93-478c-a20a-f1585d2d904f,EMP-0058,Marketing,Marketing Specialist,DEV-0102,Chrome,Windows,New York,VPN,True,Friday,2026-06-26 11:58:56,2026-06-26 12:08:56,600.00,0.00,False,None
176bfde3-7d4c-4ef6-ad0c-b6841f0250e1,SES-011432,500e15c0-b89b-4f7f-93e3-4c35ef0a573d,EMP-0035,Sales,Account Executive,DEV-0062,Chrome,macOS,San Francisco,Office,False,Friday,2026-06-26 11:59:19,2026-06-26 12:43:03,2624.00,95.00,True,Privilege Escalation
8c9c47f0-8755-4d47-bc7f-61d91e05063b,SES-011433,f512c4c3-b253-4218-ac4a-37ea490617f2,EMP-0003,Engineering,Architect,DEV-0006,Chrome,Windows,Tokyo,Office,False,Friday,2026-06-26 11:59:54,2026-06-26 13:05:40,3946.08,0.00,False,None
a3adb343-ca04-4439-9b34-a38e4cb5f6a2,SES-011434,35469cb1-a8c9-4a31-a05f-f5e6c5346e41,EMP-0125,Engineering,DevOps Engineer,DEV-0219,Firefox,Linux,New York,VPN,True,Friday,2026-06-26 12:00:46,2026-06-26 13:07:42,4016.00,0.00,False,None
b233fcd3-1b5a-47eb-a870-096c7ff6d7c1,SES-011435,1f33242d-49ac-4087-8601-5028b8beff3d,EMP-0038,Sales,Sales Director,DEV-0067,Chrome,macOS,Tokyo,Office,False,Friday,2026-06-26 12:01:21,2026-06-26 12:41:58,2437.78,0.00,False,None
e4a26384-dec5-4282-a2b9-ecbbea3e521a,SES-011436,cec68cfe-a3fd-47f0-aae6-3af6de46222e,EMP-0094,Finance,Treasurer,DEV-0167,Chrome,macOS,Tokyo,Office,False,Friday,2026-06-26 12:01:49,2026-06-26 12:53:29,3100.23,0.00,False,None
fbbcbb58-8d15-4571-8d0e-fd20565276fc,SES-011437,d8f80018-56fe-4769-ac9d-e90ab805ae3c,EMP-0167,Engineering,Architect,DEV-0297,Chrome,Windows,San Francisco,VPN,True,Friday,2026-06-26 12:01:51,2026-06-26 13:21:03,4752.12,0.00,False,None
f6a03e6f-66ae-42b6-b19a-8363ee725ff2,SES-011438,1b0c62eb-27c8-4c6c-9be5-a4c395af6d0c,EMP-0060,Finance,Finance Analyst,DEV-0105,Chrome,Windows,Tokyo,Office,False,Friday,2026-06-26 12:07:23,2026-06-26 13:51:16,6233.50,0.00,False,None
81044c26-08b2-4098-93de-cc11dc2366c8,SES-011439,94c0b9e0-5c9c-4570-bedd-62a79950f11a,EMP-0133,Sales,Sales Director,DEV-0232,Chrome,Windows,Munich,Office,False,Friday,2026-06-26 12:07:30,2026-06-26 13:24:04,4594.25,0.00,False,None
931171e0-10b7-4fe3-8121-888a7d16c726,SES-011440,966be275-c2fe-4954-8dfd-9531302b7831,EMP-0044,Sales,Account Executive,DEV-0079,Chrome,Windows,Tokyo,Office,False,Friday,2026-06-26 12:09:51,2026-06-26 13:14:08,3857.23,0.00,False,None
b56d6634-f9e7-41d7-b64a-a451ef8ca052,SES-011441,a23f3abf-0441-422c-927a-9f7bd007cd41,DEV-AGENT-0004,IT,IoT Sensor Agent,DEV-AGENT-0004,Firefox,Linux,New York,Office,False,Friday,2026-06-26 12:09:57,2026-06-26 12:19:57,600.00,0.00,False,None
2d026f77-6087-4ec5-85fe-de9657d0dd73,SES-011442,684344a1-f3c1-414d-8e8a-10cb277b71ea,EMP-0160,Sales,Account Executive,DEV-0280,Chrome,Windows,New York,Office,False,Friday,2026-06-26 12:10:51,2026-06-26 13:14:05,3794.57,0.00,False,None
0ae12dfd-dff4-4dce-b400-c1bb038bea4a,SES-011443,d5c0244d-3735-462d-8184-3b0304dd7054,EMP-0029,Sales,Account Executive,DEV-0053,Chrome,Windows,Munich,Office,False,Friday,2026-06-26 12:12:15,2026-06-26 12:22:15,600.00,0.00,False,None
81c3662b-ea92-4bd3-be03-0388e971b975,SES-011444,d8274fc3-f145-4426-bb48-1ded0f037337,EMP-0075,IT,Helpdesk Support,DEV-0131,Chrome,Linux,Tokyo,VPN,True,Friday,2026-06-26 12:12:21,2026-06-26 13:46:35,5654.00,60.00,True,Impossible Travel
4a1538ad-3323-4059-a14e-bb26b39363e4,SES-011445,436ae2bb-d509-4e07-b368-d836027d3808,EMP-0091,HR,Recruiter,DEV-0163,Chrome,Windows,London,Office,False,Friday,2026-06-26 12:12:43,2026-06-26 13:12:26,3583.03,0.00,False,None
8262f6ac-5e9c-445e-83f7-52aa18d172ce,SES-011446,bdacdc5e-20c0-4275-b885-187d18fc83b7,EMP-0071,IT,Network Engineer,DEV-0127,Chrome,Windows,Munich,VPN,True,Friday,2026-06-26 12:13:03,2026-06-26 13:15:18,3735.22,0.00,False,None
527e0929-cb76-47af-8f46-78a0eb7de262,SES-011447,13eecdc6-ebd1-4d2c-b5b2-745504cc3ede,EMP-0024,Sales,Sales Manager,DEV-0043,Chrome,Windows,Munich,VPN,True,Friday,2026-06-26 12:16:18,2026-06-26 12:34:36,1098.07,0.00,False,None
c93fb5f8-c0c3-476b-99b6-8f8ecc4de4f2,SES-011448,3f6c21f7-0a05-47f0-ac2c-d22ba56895c6,EMP-0026,Engineering,Engineering Manager,DEV-0047,Chrome,Linux,Tokyo,VPN,True,Friday,2026-06-26 12:16:33,2026-06-26 13:43:22,5209.06,0.00,False,None
277173f4-f046-4437-b9df-a47fdfbb3040,SES-011449,0d2b91ef-b897-4ec5-aa74-bb18de3b496f,EMP-0022,Sales,Sales Manager,DEV-0038,Chrome,macOS,Munich,VPN,True,Friday,2026-06-26 12:16:25,2026-06-26 12:59:16,2571.00,100.00,True,Credential Stuffing
6c8284af-0168-4059-bb7b-4e7c7c12b8df,SES-011450,8d85ddf1-c309-4f28-be0d-40b469498671,EMP-0173,IT,Systems Administrator,DEV-0309,Firefox,macOS,London,VPN,True,Friday,2026-06-26 12:21:38,2026-06-26 13:18:58,3440.71,0.00,False,None
45a91904-e352-400d-91a8-23caacf86db8,SES-011451,4ede79b6-1deb-479d-8d0b-b6d7ad91f456,EMP-0131,Sales,Sales Representative,DEV-0230,Chrome,macOS,Tokyo,Office,False,Friday,2026-06-26 12:22:19,2026-06-26 13:03:18,2459.53,0.00,False,None
f83def8e-9bfc-44a4-bd99-20065914fd26,SES-011452,9496634f-d438-431d-aa0a-2259859f02bb,EMP-0142,Engineering,Architect,DEV-0247,Chrome,macOS,London,VPN,True,Friday,2026-06-26 12:24:06,2026-06-26 14:11:50,6464.23,0.00,False,None
7ecbe2d8-3a3f-4815-875b-4a62aa93cacf,SES-011453,92b26acd-cd1f-45a3-b1b6-5ca175873920,EMP-0076,Marketing,Marketing Director,DEV-0133,Chrome,macOS,New York,Office,False,Friday,2026-06-26 12:25:41,2026-06-26 13:02:12,2191.51,0.00,False,None
e9443c04-1594-4462-9f2c-2e6362645cb9,SES-011454,9a069295-3b8d-4447-8e61-065f171b1b80,EMP-0063,Engineering,QA Engineer,DEV-0111,Firefox,Linux,New York,Office,False,Friday,2026-06-26 12:28:03,2026-06-26 14:03:01,5698.86,0.00,False,None
c6abb855-2db2-487b-b028-85d389ad9589,SES-011455,e8fb5a96-3b85-46e1-840f-54057a25ed81,EMP-0088,HR,HR Coordinator,DEV-0158,Chrome,Windows,London,Office,False,Friday,2026-06-26 12:30:38,2026-06-26 13:06:38,2160.26,0.00,False,None
9c99327f-dca1-45c8-aa2f-0d8c0bb9ec1e,SES-011456,a23f3abf-0441-422c-927a-9f7bd007cd41,DEV-AGENT-0004,IT,IoT Sensor Agent,DEV-AGENT-0004,Firefox,Linux,New York,Office,False,Friday,2026-06-26 12:30:59,2026-06-26 12:40:59,600.00,0.00,False,None
50d8a48d-8b4f-42bc-bfd2-fbec5b2ffe22,SES-011457,22f3f068-7c0f-449d-8274-0f73f3abea0d,EMP-0052,Engineering,QA Engineer,DEV-0095,Firefox,Linux,Tokyo,VPN,True,Friday,2026-06-26 12:31:35,2026-06-26 13:23:31,3116.16,0.00,False,None
095977a3-1cac-4d0c-bf79-96b4def4cb19,SES-011458,905881df-ee9b-43e1-9d27-c09a5d71a898,EMP-0049,IT,Helpdesk Support,DEV-0088,Chrome,Windows,Munich,Office,False,Friday,2026-06-26 12:32:35,2026-06-26 13:31:43,3548.23,0.00,False,None
818daf8c-a1c3-43f8-b35d-8fd3879d64e2,SES-011459,46834cc5-757e-4b43-af51-6850b77e5f7a,EMP-0172,Engineering,QA Engineer,DEV-0306,Chrome,macOS,New York,Office,False,Friday,2026-06-26 12:34:44,2026-06-26 14:34:44,7200.00,0.00,False,None
b06e892b-91d9-4e0f-b25f-d729675838d6,SES-011460,bd740fe0-b808-4e14-b9a0-113763d69dd8,EMP-0156,Finance,Finance Analyst,DEV-0272,Chrome,macOS,Munich,VPN,True,Friday,2026-06-26 12:35:07,2026-06-26 13:00:19,1512.80,0.00,False,None
001f5259-ff7d-46a3-a166-27fa33ea15b7,SES-011461,ffa623d0-ea9e-4c8d-b1a8-b71f491b90e9,EMP-0032,Engineering,Engineering Manager,DEV-0056,Firefox,Windows,San Francisco,VPN,True,Friday,2026-06-26 12:36:07,2026-06-26 14:01:41,5134.14,0.00,False,None
519fae96-3c93-409f-87c7-b8c94c034aa1,SES-011462,c6deb2f0-530a-41c7-b8ba-83684fc77768,EMP-0023,Engineering,Architect,DEV-0042,Edge,Windows,Munich,Office,False,Friday,2026-06-26 12:36:47,2026-06-26 14:08:38,5511.66,0.00,False,None
